Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
591,-54.9134,1.0916,-53.8218
592,-50.0978,0.6885,-49.4093
593,-44.6209,0.2639,-44.357
594,-50.7114,1.2706,-49.440799999999996
595,-55.3887,1.0299,-54.3588
596,-55.2123,1.8471,-53.3652
597,-48.4209,0.8634,-47.557500000000005
598,-44.3221,0.2332,-44.0889
599,-55.7483,2.0521,-53.6962
600,-61.73,4.5956,-57.1344
601,-54.9524,1.1211,-53.8313
602,-49.7723,0.4816,-49.2907
603,-44.7851,0.2574,-44.5277
604,-54.3274,1.5044,-52.823
605,-49.9062,1.5655,-48.3407
606,-55.4673,1.303,-54.164300000000004
607,-53.888,0.9001,-52.987899999999996
608,-47.0737,0.5245,-46.5492
609,-51.8478,0.6301,-51.2177
610,-40.5664,0.0325,-40.5339
611,-53.5378,0.827,-52.7108
612,-50.1173,0.7038,-49.4135
613,-59.8465,2.2768,-57.5697
614,-43.0268,0.0776,-42.949200000000005
615,-52.0735,1.2843,-50.7892
616,-43.9933,0.231,-43.762299999999996
617,-49.6448,0.6838,-48.961
618,-51.5523,0.8287,-50.723600000000005
619,-53.3009,0.8735,-52.4274
620,-57.456,2.483,-54.973000000000006
621,-55.4072,1.9959,-53.411300000000004
622,-50.6233,1.0593,-49.564
623,-55.0927,1.3965,-53.6962
624,-59.1769,1.9304,-57.246500000000005
625,-49.1583,0.9133,-48.245
626,-53.2996,1.252,-52.047599999999996
627,-49.429,0.4131,-49.0159
628,-54.1994,1.3075,-52.8919
629,-52.4935,0.8639,-51.629599999999996
630,-60.3587,3.4002,-56.9585
631,-50.79,1.4345,-49.3555
632,-55.3617,1.333,-54.0287
633,-45.1988,0.1673,-45.0315
634,-45.4639,0.4623,-45.0016
635,-58.5291,1.9188,-56.6103
636,-53.171,0.9783,-52.1927
637,-42.5258,0.2845,-42.241299999999995
638,-44.3821,0.2097,-44.1724
639,-51.6737,0.8915,-50.782199999999996
640,-53.6979,1.2315,-52.4664
641,-50.9297,0.5236,-50.406099999999995
642,-52.0738,1.263,-50.8108
643,-54.1669,1.4333,-52.733599999999996
644,-55.3401,2.0423,-53.2978
645,-59.1592,2.3204,-56.8388
646,-60.8971,3.2576,-57.6395
647,-47.8593,0.6848,-47.174499999999995
648,-57.6457,2.2166,-55.4291
649,-53.7898,0.7202,-53.0696
650,-56.5312,2.0366,-54.4946
651,-57.332,2.417,-54.915
652,-57.2435,1.6164,-55.6271
653,-40.4534,0.5444,-39.909
654,-56.351,1.493,-54.858
655,-52.7552,1.5723,-51.182900000000004
656,-60.4306,3.1084,-57.322199999999995
657,-38.6745,0.0517,-38.622800000000005
658,-55.0467,1.515,-53.5317
659,-55.1308,1.0442,-54.086600000000004
660,-46.68,0.7687,-45.9113
661,-39.0,-0.0614,-39.0614
662,-45.1199,0.4176,-44.7023
663,-52.4063,0.8273,-51.579
664,-48.4271,0.5396,-47.8875
665,-52.2363,0.6997,-51.5366
666,-57.0123,2.0861,-54.9262
667,-52.0771,0.6533,-51.4238
668,-51.8887,1.1138,-50.7749
669,-43.354,0.1263,-43.2277
670,-52.48,0.8939,-51.586099999999995
671,-51.1604,0.7832,-50.3772
672,-54.3739,1.3388,-53.0351
673,-52.7363,1.0019,-51.7344
674,-58.9259,2.5979,-56.327999999999996
675,-51.3015,0.6671,-50.6344
676,-51.0241,1.4024,-49.6217
677,-42.2772,0.1055,-42.1717
678,-51.2153,0.7011,-50.5142
679,-53.2003,1.1017,-52.0986
680,-48.9586,0.494,-48.4646
681,-59.6943,2.3086,-57.3857
682,-55.1786,1.2745,-53.9041
683,-53.0472,1.0263,-52.0209
684,-51.626,0.8846,-50.7414
685,-54.7411,0.7957,-53.94540000000001
686,-51.8424,0.8538,-50.9886
687,-56.2575,1.4516,-54.8059
688,-60.5886,2.6705,-57.9181
689,-50.5767,0.7769,-49.799800000000005
690,-60.1643,2.8975,-57.266799999999996
691,-54.7761,1.1503,-53.6258
692,-57.3989,2.127,-55.271899999999995
693,-48.1226,0.3675,-47.7551
694,-46.2779,0.4089,-45.869
695,-50.0276,0.458,-49.5696
696,-55.4957,1.5575,-53.9382
697,-58.9259,2.1075,-56.8184
698,-54.6651,1.4554,-53.209700000000005
699,-64.56,3.503,-61.057
700,-57.5033,2.3374,-55.1659
701,-53.1338,1.0195,-52.1143
702,-47.6973,0.7369,-46.9604
703,-56.7219,1.4268,-55.2951
704,-55.5313,1.4396,-54.0917
705,-51.3924,0.7103,-50.682100000000005
706,-54.194,1.8045,-52.389500000000005
